Local time,Open,High,Low,Close,Volume
31.07.2020 02:51:00.000 GMT-0300,11003,11004,11003,11003,0.0002
31.07.2020 02:52:00.000 GMT-0300,11003,11003,10997,10997,0.0006
31.07.2020 02:53:00.000 GMT-0300,10997,10999,10996,10998,0.0005
31.07.2020 02:54:00.000 GMT-0300,10999,10999,10998,10998,0.0001
31.07.2020 02:55:00.000 GMT-0300,10998,10998,10993,10993,0.0004
31.07.2020 02:56:00.000 GMT-0300,10993,10993,10993,10993,0.0002
31.07.2020 02:57:00.000 GMT-0300,10993,10993,10989,10990,0.0007
31.07.2020 02:58:00.000 GMT-0300,10990,10991,10990,10990,0.0004
31.07.2020 02:59:00.000 GMT-0300,10990,10991,10990,10990,0.0002
31.07.2020 03:00:00.000 GMT-0300,10990,10995,10990,10994,0.0009
31.07.2020 03:01:00.000 GMT-0300,10994,10994,10992,10993,0.0002
31.07.2020 03:02:00.000 GMT-0300,10993,10995,10993,10994,0.0003
31.07.2020 03:03:00.000 GMT-0300,10996,10996,10992,10993,0.0007
31.07.2020 03:04:00.000 GMT-0300,10993,10998,10993,10998,0.001
31.07.2020 03:05:00.000 GMT-0300,10998,11001,10998,11001,0.0002
31.07.2020 03:06:00.000 GMT-0300,11001,11001,10999,10999,0.0002
31.07.2020 03:07:00.000 GMT-0300,11000,11003,11000,11002,0.0003
31.07.2020 03:08:00.000 GMT-0300,11003,11004,11003,11004,0.0001
31.07.2020 03:09:00.000 GMT-0300,11004,11007,11003,11003,0.0004
31.07.2020 03:10:00.000 GMT-0300,11003,11005,11003,11005,0.0003
31.07.2020 03:11:00.000 GMT-0300,11005,11007,11004,11004,0.0002
31.07.2020 03:12:00.000 GMT-0300,11004,11011,11004,11010,0.0008
31.07.2020 03:13:00.000 GMT-0300,11009,11012,11007,11011,0.0009
31.07.2020 03:14:00.000 GMT-0300,11011,11014,11011,11013,0.001
31.07.2020 03:15:00.000 GMT-0300,11013,11014,11012,11012,0.0007
31.07.2020 03:16:00.000 GMT-0300,11012,11032,11012,11031,0.0015
31.07.2020 03:17:00.000 GMT-0300,11031,11033,11031,11033,0.0001
31.07.2020 03:18:00.000 GMT-0300,11033,11034,11033,11033,0.0004
31.07.2020 03:19:00.000 GMT-0300,11033,11040,11032,11040,0.0004
31.07.2020 03:20:00.000 GMT-0300,11040,11041,11040,11041,0.0002
31.07.2020 03:21:00.000 GMT-0300,11041,11041,11038,11039,0.0007
31.07.2020 03:22:00.000 GMT-0300,11038,11040,11037,11040,0.0011
31.07.2020 03:23:00.000 GMT-0300,11040,11050,11039,11050,0.0006
31.07.2020 03:24:00.000 GMT-0300,11046,11065,11046,11064,0.0022
31.07.2020 03:25:00.000 GMT-0300,11064,11071,11063,11069,0.0011
31.07.2020 03:26:00.000 GMT-0300,11069,11071,11068,11071,0.0007
31.07.2020 03:27:00.000 GMT-0300,11071,11071,11066,11066,0.0017
31.07.2020 03:28:00.000 GMT-0300,11066,11066,11058,11059,0.0011
31.07.2020 03:29:00.000 GMT-0300,11059,11059,11056,11056,0.0009
31.07.2020 03:30:00.000 GMT-0300,11056,11057,11053,11056,0.0009
31.07.2020 03:31:00.000 GMT-0300,11056,11057,11055,11057,0.0005
31.07.2020 03:32:00.000 GMT-0300,11058,11071,11058,11071,0.0008
31.07.2020 03:33:00.000 GMT-0300,11071,11078,11069,11078,0.001
31.07.2020 03:34:00.000 GMT-0300,11077,11078,11077,11077,0.0005
31.07.2020 03:35:00.000 GMT-0300,11077,11077,11071,11073,0.0003
31.07.2020 03:36:00.000 GMT-0300,11073,11073,11066,11067,0.0017
31.07.2020 03:37:00.000 GMT-0300,11067,11073,11067,11073,0.0006
31.07.2020 03:38:00.000 GMT-0300,11073,11074,11069,11074,0.0003
31.07.2020 03:39:00.000 GMT-0300,11073,11074,11073,11073,0.0002
31.07.2020 03:40:00.000 GMT-0300,11074,11074,11064,11071,0.0018
31.07.2020 03:41:00.000 GMT-0300,11072,11073,11071,11071,0.0014
31.07.2020 03:42:00.000 GMT-0300,11071,11071,11069,11070,0.0018
31.07.2020 03:43:00.000 GMT-0300,11070,11071,11067,11069,0.0008
31.07.2020 03:44:00.000 GMT-0300,11069,11070,11065,11065,0.0009
31.07.2020 03:45:00.000 GMT-0300,11065,11065,11059,11061,0.0006
31.07.2020 03:46:00.000 GMT-0300,11061,11065,11061,11065,0.0006
31.07.2020 03:47:00.000 GMT-0300,11067,11069,11066,11068,0.0003
31.07.2020 03:48:00.000 GMT-0300,11069,11069,11067,11069,0.0005
31.07.2020 03:49:00.000 GMT-0300,11069,11091,11068,11088,0.0009
31.07.2020 03:50:00.000 GMT-0300,11088,11103,11087,11102,0.0009
31.07.2020 03:51:00.000 GMT-0300,11102,11105,11101,11103,0.0007
31.07.2020 03:52:00.000 GMT-0300,11104,11106,11104,11106,0.0008
31.07.2020 03:53:00.000 GMT-0300,11105,11106,11105,11105,0.0019
31.07.2020 03:54:00.000 GMT-0300,11105,11105,11094,11097,0.0019
31.07.2020 03:55:00.000 GMT-0300,11096,11097,11089,11089,0.0013
31.07.2020 03:56:00.000 GMT-0300,11089,11089,11087,11087,0.0013
31.07.2020 03:57:00.000 GMT-0300,11086,11102,11086,11102,0.0018
31.07.2020 03:58:00.000 GMT-0300,11102,11102,11097,11098,0.0005
31.07.2020 03:59:00.000 GMT-0300,11098,11098,11095,11096,0.0004
31.07.2020 04:00:00.000 GMT-0300,11096,11102,11096,11102,0.0003
31.07.2020 04:01:00.000 GMT-0300,11102,11104,11102,11102,0.0003
31.07.2020 04:02:00.000 GMT-0300,11102,11102,11091,11091,0.0009
31.07.2020 04:03:00.000 GMT-0300,11091,11092,11073,11073,0.0036
31.07.2020 04:04:00.000 GMT-0300,11073,11074,11069,11069,0.0014
31.07.2020 04:05:00.000 GMT-0300,11069,11071,11069,11069,0.0005
31.07.2020 04:06:00.000 GMT-0300,11069,11069,11057,11060,0.001
31.07.2020 04:07:00.000 GMT-0300,11059,11060,11058,11058,0.0004
31.07.2020 04:08:00.000 GMT-0300,11058,11060,11058,11058,0.0005
31.07.2020 04:09:00.000 GMT-0300,11059,11061,11057,11061,0.0006
31.07.2020 04:10:00.000 GMT-0300,11062,11063,11060,11062,0.0008
31.07.2020 04:11:00.000 GMT-0300,11062,11064,11062,11064,0.0004
31.07.2020 04:12:00.000 GMT-0300,11064,11064,11063,11064,0.0003
31.07.2020 04:13:00.000 GMT-0300,11064,11066,11063,11064,0.0002
31.07.2020 04:14:00.000 GMT-0300,11064,11064,11062,11062,0.0001
31.07.2020 04:15:00.000 GMT-0300,11062,11062,11061,11061,0.0007
31.07.2020 04:16:00.000 GMT-0300,11061,11061,11058,11060,0.001
31.07.2020 04:17:00.000 GMT-0300,11060,11062,11060,11062,0.0013
31.07.2020 04:18:00.000 GMT-0300,11062,11065,11062,11065,0.0003
31.07.2020 04:19:00.000 GMT-0300,11065,11067,11065,11067,0.0002
31.07.2020 04:20:00.000 GMT-0300,11066,11068,11066,11068,0.0001
31.07.2020 04:21:00.000 GMT-0300,11068,11070,11068,11070,0.0002
31.07.2020 04:22:00.000 GMT-0300,11070,11075,11070,11073,0.0002
31.07.2020 04:23:00.000 GMT-0300,11073,11079,11073,11079,0.0003
31.07.2020 04:24:00.000 GMT-0300,11079,11079,11078,11079,0.0001
31.07.2020 04:25:00.000 GMT-0300,11079,11079,11076,11076,0.0003
31.07.2020 04:26:00.000 GMT-0300,11076,11076,11073,11073,0.0002
31.07.2020 04:27:00.000 GMT-0300,11073,11073,11073,11073,0.0001
31.07.2020 04:28:00.000 GMT-0300,11073,11073,11071,11071,0.0001
31.07.2020 04:29:00.000 GMT-0300,11070,11071,11070,11070,0.0001
31.07.2020 04:30:00.000 GMT-0300,11070,11081,11070,11081,0.0004
31.07.2020 04:31:00.000 GMT-0300,11082,11082,11079,11080,0.0004
31.07.2020 04:32:00.000 GMT-0300,11080,11081,11079,11080,0.0004
31.07.2020 04:33:00.000 GMT-0300,11080,11080,11078,11079,0.0005
31.07.2020 04:34:00.000 GMT-0300,11079,11079,11079,11079,0.0001
31.07.2020 04:35:00.000 GMT-0300,11078,11079,11078,11078,0.0001
31.07.2020 04:36:00.000 GMT-0300,11078,11079,11076,11076,0.0002
31.07.2020 04:37:00.000 GMT-0300,11075,11077,11073,11077,0.0006
31.07.2020 04:38:00.000 GMT-0300,11077,11077,11072,11077,0.0003
31.07.2020 04:39:00.000 GMT-0300,11077,11077,11075,11077,0.0002
31.07.2020 04:40:00.000 GMT-0300,11077,11080,11076,11078,0.0003
31.07.2020 04:41:00.000 GMT-0300,11077,11083,11077,11083,0.0003
31.07.2020 04:42:00.000 GMT-0300,11083,11091,11083,11091,0.0002
31.07.2020 04:43:00.000 GMT-0300,11091,11095,11090,11093,0.0003
31.07.2020 04:44:00.000 GMT-0300,11093,11099,11093,11097,0.0003
31.07.2020 04:45:00.000 GMT-0300,11097,11097,11095,11095,0.0004
31.07.2020 04:46:00.000 GMT-0300,11095,11101,11095,11101,0.0003
31.07.2020 04:47:00.000 GMT-0300,11101,11101,11097,11097,0.0001
31.07.2020 04:48:00.000 GMT-0300,11097,11098,11097,11097,0.0002
31.07.2020 04:49:00.000 GMT-0300,11097,11101,11097,11099,0.0002
31.07.2020 04:50:00.000 GMT-0300,11098,11099,11096,11096,0.0002
31.07.2020 04:51:00.000 GMT-0300,11096,11096,11095,11096,0.0001
31.07.2020 04:52:00.000 GMT-0300,11096,11096,11092,11095,0.0002
31.07.2020 04:53:00.000 GMT-0300,11095,11096,11093,11093,0.0001
31.07.2020 04:54:00.000 GMT-0300,11093,11093,11090,11090,0.0002
31.07.2020 04:55:00.000 GMT-0300,11090,11090,11084,11084,0.0003
31.07.2020 04:56:00.000 GMT-0300,11084,11085,11083,11083,0.0004
31.07.2020 04:57:00.000 GMT-0300,11083,11083,11080,11082,0.0006
31.07.2020 04:58:00.000 GMT-0300,11082,11083,11080,11082,0.0009
31.07.2020 04:59:00.000 GMT-0300,11082,11097,11082,11090,0.0007
31.07.2020 05:00:00.000 GMT-0300,11090,11092,11090,11091,0.0001
31.07.2020 05:01:00.000 GMT-0300,11090,11092,11090,11092,0.0001
31.07.2020 05:02:00.000 GMT-0300,11092,11108,11092,11108,0.0005
31.07.2020 05:03:00.000 GMT-0300,11108,11109,11108,11109,0.0001
31.07.2020 05:04:00.000 GMT-0300,11109,11109,11089,11090,0.0008
31.07.2020 05:05:00.000 GMT-0300,11090,11093,11090,11093,0.0003
31.07.2020 05:06:00.000 GMT-0300,11092,11094,11070,11070,0.0029
31.07.2020 05:07:00.000 GMT-0300,11070,11070,11054,11062,0.003
31.07.2020 05:08:00.000 GMT-0300,11062,11063,11061,11062,0.0013
31.07.2020 05:09:00.000 GMT-0300,11062,11068,11062,11068,0.002
31.07.2020 05:10:00.000 GMT-0300,11068,11082,11067,11082,0.0012
31.07.2020 05:11:00.000 GMT-0300,11082,11088,11082,11087,0.0008
31.07.2020 05:12:00.000 GMT-0300,11087,11105,11087,11103,0.0019
31.07.2020 05:13:00.000 GMT-0300,11103,11107,11102,11107,0.0015
31.07.2020 05:14:00.000 GMT-0300,11108,11110,11108,11109,0.0011
31.07.2020 05:15:00.000 GMT-0300,11109,11115,11108,11108,0.001
31.07.2020 05:16:00.000 GMT-0300,11110,11123,11110,11121,0.001
31.07.2020 05:17:00.000 GMT-0300,11121,11122,11097,11104,0.0029
31.07.2020 05:18:00.000 GMT-0300,11105,11120,11105,11114,0.0009
31.07.2020 05:19:00.000 GMT-0300,11114,11137,11114,11131,0.0018
31.07.2020 05:20:00.000 GMT-0300,11131,11144,11131,11139,0.002
31.07.2020 05:21:00.000 GMT-0300,11139,11141,11137,11137,0.0009
31.07.2020 05:22:00.000 GMT-0300,11137,11137,11131,11133,0.0011
31.07.2020 05:23:00.000 GMT-0300,11133,11134,11121,11121,0.0013
31.07.2020 05:24:00.000 GMT-0300,11121,11121,11113,11116,0.0005
31.07.2020 05:25:00.000 GMT-0300,11116,11116,11100,11100,0.0008
31.07.2020 05:26:00.000 GMT-0300,11100,11100,11094,11100,0.0013
31.07.2020 05:27:00.000 GMT-0300,11100,11100,11100,11100,0.0002
31.07.2020 05:28:00.000 GMT-0300,11100,11108,11100,11107,0.0005
31.07.2020 05:29:00.000 GMT-0300,11110,11120,11110,11120,0.0011
31.07.2020 05:30:00.000 GMT-0300,11120,11120,11110,11110,0.001
31.07.2020 05:31:00.000 GMT-0300,11112,11113,11103,11104,0.0003
31.07.2020 05:32:00.000 GMT-0300,11106,11107,11106,11106,0.0001
31.07.2020 05:33:00.000 GMT-0300,11106,11107,11105,11106,0.0002
31.07.2020 05:34:00.000 GMT-0300,11106,11106,11092,11095,0.0011
31.07.2020 05:35:00.000 GMT-0300,11095,11099,11086,11089,0.0018
31.07.2020 05:36:00.000 GMT-0300,11089,11092,11088,11092,0.0009
31.07.2020 05:37:00.000 GMT-0300,11092,11095,11092,11094,0.0015
31.07.2020 05:38:00.000 GMT-0300,11094,11104,11094,11102,0.0012
31.07.2020 05:39:00.000 GMT-0300,11102,11103,11099,11102,0.0005
31.07.2020 05:40:00.000 GMT-0300,11101,11102,11099,11099,0.0001
31.07.2020 05:41:00.000 GMT-0300,11099,11100,11096,11096,0.0002
31.07.2020 05:42:00.000 GMT-0300,11096,11099,11096,11099,0.0002
31.07.2020 05:43:00.000 GMT-0300,11099,11099,11099,11099,0.0001
31.07.2020 05:44:00.000 GMT-0300,11099,11099,11097,11099,0.0003
31.07.2020 05:45:00.000 GMT-0300,11099,11099,11086,11088,0.001
31.07.2020 05:46:00.000 GMT-0300,11088,11089,11087,11089,0.0004
31.07.2020 05:47:00.000 GMT-0300,11089,11089,11088,11089,0.0005
31.07.2020 05:48:00.000 GMT-0300,11089,11090,11089,11090,0.0004
31.07.2020 05:49:00.000 GMT-0300,11090,11091,11089,11091,0.0006
31.07.2020 05:50:00.000 GMT-0300,11091,11091,11089,11090,0.0002
31.07.2020 05:51:00.000 GMT-0300,11089,11090,11089,11089,0.0001
31.07.2020 05:52:00.000 GMT-0300,11089,11091,11089,11091,0.0001
31.07.2020 05:53:00.000 GMT-0300,11091,11091,11091,11091,0.0001
31.07.2020 05:54:00.000 GMT-0300,11091,11094,11091,11093,0.0002
31.07.2020 05:55:00.000 GMT-0300,11093,11095,11091,11095,0.0004
31.07.2020 05:56:00.000 GMT-0300,11095,11096,11091,11092,0.0009
31.07.2020 05:57:00.000 GMT-0300,11093,11093,11080,11084,0.0013
31.07.2020 05:58:00.000 GMT-0300,11084,11084,11081,11081,0.0007
31.07.2020 05:59:00.000 GMT-0300,11082,11082,11079,11081,0.001
31.07.2020 06:00:00.000 GMT-0300,11081,11081,11081,11081,0.0002
31.07.2020 06:01:00.000 GMT-0300,11081,11081,11075,11075,0.002
31.07.2020 06:02:00.000 GMT-0300,11075,11075,11070,11070,0.0011
31.07.2020 06:03:00.000 GMT-0300,11070,11071,11069,11069,0.0004
31.07.2020 06:04:00.000 GMT-0300,11070,11071,11069,11069,0.0004
31.07.2020 06:05:00.000 GMT-0300,11068,11071,11065,11071,0.0003
31.07.2020 06:06:00.000 GMT-0300,11071,11072,11069,11072,0.0002
31.07.2020 06:07:00.000 GMT-0300,11072,11072,11067,11068,0.0001
31.07.2020 06:08:00.000 GMT-0300,11068,11083,11068,11082,0.0012
31.07.2020 06:09:00.000 GMT-0300,11082,11093,11082,11093,0.0007
31.07.2020 06:10:00.000 GMT-0300,11093,11100,11093,11096,0.0011
31.07.2020 06:11:00.000 GMT-0300,11096,11099,11095,11097,0.0006
31.07.2020 06:12:00.000 GMT-0300,11097,11097,11093,11095,0.0012
31.07.2020 06:13:00.000 GMT-0300,11095,11100,11095,11100,0.0007
31.07.2020 06:14:00.000 GMT-0300,11100,11102,11099,11100,0.0009
31.07.2020 06:15:00.000 GMT-0300,11100,11100,11100,11100,0.0001
31.07.2020 06:16:00.000 GMT-0300,11100,11100,11094,11094,0.001
31.07.2020 06:17:00.000 GMT-0300,11094,11095,11094,11094,0.0009
31.07.2020 06:18:00.000 GMT-0300,11094,11094,11093,11094,0.0001
31.07.2020 06:19:00.000 GMT-0300,11094,11094,11094,11094,0.0001
31.07.2020 06:20:00.000 GMT-0300,11094,11094,11094,11094,0.0002
31.07.2020 06:21:00.000 GMT-0300,11094,11094,11094,11094,0.0001
31.07.2020 06:22:00.000 GMT-0300,11094,11094,11090,11094,0.0002
31.07.2020 06:23:00.000 GMT-0300,11094,11100,11094,11100,0.0005
31.07.2020 06:24:00.000 GMT-0300,11100,11100,11097,11098,0.0006
31.07.2020 06:25:00.000 GMT-0300,11097,11099,11097,11099,0.0004
31.07.2020 06:26:00.000 GMT-0300,11098,11099,11086,11086,0.0008
31.07.2020 06:27:00.000 GMT-0300,11086,11088,11082,11084,0.001
31.07.2020 06:28:00.000 GMT-0300,11084,11084,11084,11084,0.0001
31.07.2020 06:29:00.000 GMT-0300,11084,11084,11081,11084,0.0002
31.07.2020 06:30:00.000 GMT-0300,11084,11084,11082,11082,0.0001
31.07.2020 06:31:00.000 GMT-0300,11082,11082,11078,11082,0.0004
31.07.2020 06:32:00.000 GMT-0300,11082,11088,11082,11088,0.0001
31.07.2020 06:33:00.000 GMT-0300,11088,11094,11085,11094,0.0009
31.07.2020 06:34:00.000 GMT-0300,11094,11095,11092,11093,0.0004
31.07.2020 06:35:00.000 GMT-0300,11093,11094,11083,11084,0.0013
31.07.2020 06:36:00.000 GMT-0300,11084,11084,11076,11077,0.001
31.07.2020 06:37:00.000 GMT-0300,11077,11077,11072,11072,0.0001
31.07.2020 06:38:00.000 GMT-0300,11072,11072,11067,11067,0.0004
31.07.2020 06:39:00.000 GMT-0300,11068,11070,11066,11069,0.0008
31.07.2020 06:40:00.000 GMT-0300,11069,11071,11069,11071,0.0002
31.07.2020 06:41:00.000 GMT-0300,11071,11071,11066,11066,0.0004
31.07.2020 06:42:00.000 GMT-0300,11066,11066,11064,11066,0.0001
31.07.2020 06:43:00.000 GMT-0300,11066,11066,11066,11066,0.0001
31.07.2020 06:44:00.000 GMT-0300,11066,11066,11062,11064,0.0006
31.07.2020 06:45:00.000 GMT-0300,11063,11066,11063,11066,0.0004
31.07.2020 06:46:00.000 GMT-0300,11066,11066,11065,11066,0.0001
31.07.2020 06:47:00.000 GMT-0300,11066,11067,11063,11067,0.0006
31.07.2020 06:48:00.000 GMT-0300,11067,11067,11062,11064,0.0004
31.07.2020 06:49:00.000 GMT-0300,11064,11064,11062,11064,0.0014
31.07.2020 06:50:00.000 GMT-0300,11064,11069,11061,11067,0.0008
31.07.2020 06:51:00.000 GMT-0300,11067,11067,11067,11067,0.0001
31.07.2020 06:52:00.000 GMT-0300,11067,11067,11066,11066,0.0002
31.07.2020 06:53:00.000 GMT-0300,11066,11066,11064,11064,0.0001
31.07.2020 06:54:00.000 GMT-0300,11062,11064,11062,11063,0.0002
31.07.2020 06:55:00.000 GMT-0300,11063,11064,11063,11063,0.0001
31.07.2020 06:56:00.000 GMT-0300,11063,11064,11063,11064,0.0003
31.07.2020 06:57:00.000 GMT-0300,11064,11065,11063,11063,0.0003
31.07.2020 06:58:00.000 GMT-0300,11063,11063,11063,11063,0.0001
31.07.2020 06:59:00.000 GMT-0300,11063,11068,11063,11065,0.0002
31.07.2020 07:00:00.000 GMT-0300,11065,11065,11062,11062,0.0009
31.07.2020 07:01:00.000 GMT-0300,11062,11064,11060,11064,0.0004
31.07.2020 07:02:00.000 GMT-0300,11064,11065,11062,11063,0.0006
31.07.2020 07:03:00.000 GMT-0300,11063,11070,11062,11068,0.0003
31.07.2020 07:04:00.000 GMT-0300,11067,11069,11067,11067,0.0002
31.07.2020 07:05:00.000 GMT-0300,11067,11076,11067,11074,0.0002
31.07.2020 07:06:00.000 GMT-0300,11074,11080,11072,11078,0.0006
31.07.2020 07:07:00.000 GMT-0300,11078,11083,11078,11083,0.0001
31.07.2020 07:08:00.000 GMT-0300,11083,11091,11083,11090,0.0003
31.07.2020 07:09:00.000 GMT-0300,11091,11092,11089,11091,0.0003
31.07.2020 07:10:00.000 GMT-0300,11091,11093,11090,11090,0.0001
31.07.2020 07:11:00.000 GMT-0300,11090,11093,11090,11093,0.0007
31.07.2020 07:12:00.000 GMT-0300,11093,11097,11093,11097,0.0004
31.07.2020 07:13:00.000 GMT-0300,11097,11099,11097,11099,0.0002
31.07.2020 07:14:00.000 GMT-0300,11099,11099,11097,11097,0.0001
31.07.2020 07:15:00.000 GMT-0300,11097,11097,11091,11093,0.0008
31.07.2020 07:16:00.000 GMT-0300,11093,11094,11092,11092,0.0002
31.07.2020 07:17:00.000 GMT-0300,11092,11093,11091,11092,0.0006
31.07.2020 07:18:00.000 GMT-0300,11092,11092,11086,11087,0.0007
31.07.2020 07:19:00.000 GMT-0300,11087,11090,11086,11090,0.0003
31.07.2020 07:20:00.000 GMT-0300,11090,11090,11088,11089,0.0004
31.07.2020 07:21:00.000 GMT-0300,11089,11092,11089,11091,0.0004
31.07.2020 07:22:00.000 GMT-0300,11090,11091,11088,11090,0.0005
31.07.2020 07:23:00.000 GMT-0300,11090,11096,11090,11095,0.0006
31.07.2020 07:24:00.000 GMT-0300,11095,11095,11092,11094,0.0005
31.07.2020 07:25:00.000 GMT-0300,11094,11094,11092,11094,0.0002
31.07.2020 07:26:00.000 GMT-0300,11095,11096,11094,11096,0.0005
31.07.2020 07:27:00.000 GMT-0300,11096,11098,11096,11098,0.0004
31.07.2020 07:28:00.000 GMT-0300,11098,11100,11098,11099,0.0009
31.07.2020 07:29:00.000 GMT-0300,11099,11100,11095,11096,0.0009
31.07.2020 07:30:00.000 GMT-0300,11095,11095,11090,11093,0.0011
31.07.2020 07:31:00.000 GMT-0300,11093,11093,11090,11090,0.0006
31.07.2020 07:32:00.000 GMT-0300,11090,11090,11090,11090,0.0003
31.07.2020 07:33:00.000 GMT-0300,11090,11091,11086,11087,0.0004
31.07.2020 07:34:00.000 GMT-0300,11082,11090,11082,11090,0.0004
31.07.2020 07:35:00.000 GMT-0300,11090,11091,11090,11091,0.0002
31.07.2020 07:36:00.000 GMT-0300,11091,11099,11091,11096,0.0008
31.07.2020 07:37:00.000 GMT-0300,11098,11106,11098,11106,0.0005
31.07.2020 07:38:00.000 GMT-0300,11106,11113,11106,11113,0.0009
31.07.2020 07:39:00.000 GMT-0300,11113,11114,11113,11114,0.0003
31.07.2020 07:40:00.000 GMT-0300,11114,11125,11114,11117,0.0015
31.07.2020 07:41:00.000 GMT-0300,11117,11117,11109,11113,0.0019
31.07.2020 07:42:00.000 GMT-0300,11113,11114,11103,11104,0.001
31.07.2020 07:43:00.000 GMT-0300,11105,11106,11103,11104,0.001
31.07.2020 07:44:00.000 GMT-0300,11104,11105,11104,11105,0.0004
31.07.2020 07:45:00.000 GMT-0300,11105,11105,11103,11105,0.0006
31.07.2020 07:46:00.000 GMT-0300,11105,11105,11103,11103,0.0003
31.07.2020 07:47:00.000 GMT-0300,11104,11106,11103,11106,0.0004
31.07.2020 07:48:00.000 GMT-0300,11106,11127,11106,11127,0.0014
31.07.2020 07:49:00.000 GMT-0300,11127,11127,11116,11117,0.0017
31.07.2020 07:50:00.000 GMT-0300,11118,11123,11114,11123,0.0009
31.07.2020 07:51:00.000 GMT-0300,11123,11125,11122,11122,0.0005
31.07.2020 07:52:00.000 GMT-0300,11122,11123,11113,11113,0.0008
31.07.2020 07:53:00.000 GMT-0300,11112,11113,11110,11112,0.0002
31.07.2020 07:54:00.000 GMT-0300,11112,11114,11112,11114,0.0004
31.07.2020 07:55:00.000 GMT-0300,11114,11125,11114,11125,0.0012
31.07.2020 07:56:00.000 GMT-0300,11125,11128,11123,11127,0.0014
31.07.2020 07:57:00.000 GMT-0300,11127,11135,11125,11134,0.0008
31.07.2020 07:58:00.000 GMT-0300,11134,11135,11126,11128,0.0017
31.07.2020 07:59:00.000 GMT-0300,11128,11128,11123,11125,0.0012
31.07.2020 08:00:00.000 GMT-0300,11125,11126,11111,11112,0.002
31.07.2020 08:01:00.000 GMT-0300,11112,11113,11109,11110,0.0008
31.07.2020 08:02:00.000 GMT-0300,11109,11113,11106,11112,0.0013
31.07.2020 08:03:00.000 GMT-0300,11111,11112,11111,11112,0.0005
31.07.2020 08:04:00.000 GMT-0300,11113,11115,11111,11112,0.0007
31.07.2020 08:05:00.000 GMT-0300,11111,11114,11111,11111,0.0014
31.07.2020 08:06:00.000 GMT-0300,11111,11112,11110,11112,0.0004
31.07.2020 08:07:00.000 GMT-0300,11112,11117,11112,11117,0.001
31.07.2020 08:08:00.000 GMT-0300,11117,11122,11117,11120,0.0012
31.07.2020 08:09:00.000 GMT-0300,11119,11121,11118,11120,0.0008
31.07.2020 08:10:00.000 GMT-0300,11120,11120,11118,11118,0.0009
31.07.2020 08:11:00.000 GMT-0300,11116,11116,11111,11113,0.0016
31.07.2020 08:12:00.000 GMT-0300,11114,11121,11114,11121,0.0008
31.07.2020 08:13:00.000 GMT-0300,11121,11121,11120,11120,0.0003
31.07.2020 08:14:00.000 GMT-0300,11120,11120,11117,11117,0.0001
31.07.2020 08:15:00.000 GMT-0300,11117,11117,11106,11107,0.002
31.07.2020 08:16:00.000 GMT-0300,11107,11107,11101,11101,0.001
31.07.2020 08:17:00.000 GMT-0300,11101,11103,11099,11099,0.0008
31.07.2020 08:18:00.000 GMT-0300,11099,11100,11099,11100,0.0008
31.07.2020 08:19:00.000 GMT-0300,11100,11100,11098,11098,0.0011
31.07.2020 08:20:00.000 GMT-0300,11098,11100,11098,11100,0.0004
31.07.2020 08:21:00.000 GMT-0300,11100,11101,11099,11101,0.0007
31.07.2020 08:22:00.000 GMT-0300,11100,11100,11097,11099,0.0003
31.07.2020 08:23:00.000 GMT-0300,11099,11099,11096,11098,0.0004
31.07.2020 08:24:00.000 GMT-0300,11098,11098,11097,11097,0.0001
31.07.2020 08:25:00.000 GMT-0300,11097,11097,11096,11097,0.0003
31.07.2020 08:26:00.000 GMT-0300,11097,11100,11095,11099,0.0001
31.07.2020 08:27:00.000 GMT-0300,11096,11104,11096,11104,0.0002
31.07.2020 08:28:00.000 GMT-0300,11104,11104,11103,11104,0.0006
31.07.2020 08:29:00.000 GMT-0300,11104,11106,11104,11104,0.0002
31.07.2020 08:30:00.000 GMT-0300,11104,11104,11104,11104,0.0002
31.07.2020 08:31:00.000 GMT-0300,11104,11106,11104,11104,0.0007
31.07.2020 08:32:00.000 GMT-0300,11104,11104,11097,11098,0.001
31.07.2020 08:33:00.000 GMT-0300,11099,11103,11094,11095,0.0014
31.07.2020 08:34:00.000 GMT-0300,11095,11095,11094,11095,0.0008
31.07.2020 08:35:00.000 GMT-0300,11095,11096,11095,11095,0.0003
31.07.2020 08:36:00.000 GMT-0300,11095,11100,11095,11100,0.0003
