,y+1
5389,3.4739999999999998
5390,3.478
5391,3.49
5392,3.5180000000000002
5393,3.484
5394,3.556
5395,3.574
5396,3.582
5397,3.57
5398,3.572
5399,3.092
5400,2.662
5401,3.5580000000000003
5402,3.576
5403,2.8480000000000003
5404,2.93
5405,3.6060000000000003
5406,3.6260000000000003
5407,2.44
5408,3.4819999999999998
5409,3.4739999999999998
5410,2.668
5411,2.81
5412,3.5780000000000003
5413,2.3280000000000003
5414,3.638
5415,2.576
5416,3.194
5417,3.17
5418,2.67
5419,1.994
5420,1.716
5421,1.672
5422,1.716
5423,1.676
5424,1.7180000000000002
5425,1.6640000000000001
5426,1.662
5427,1.45
5428,1.37
5429,1.3880000000000001
5430,1.35
5431,1.33
5432,1.37
5433,1.4340000000000002
5434,1.4140000000000001
5435,1.426
5436,1.4180000000000001
5437,1.4340000000000002
5438,1.436
5439,1.42
5440,1.558
5441,1.642
5442,1.65
5443,1.6219999999999999
5444,1.48
5445,1.324
5446,1.426
5447,1.4040000000000001
5448,1.4280000000000002
5449,1.41
5450,1.4
5451,1.546
5452,1.508
5453,1.4780000000000002
5454,1.4880000000000002
5455,1.406
5456,1.412
5457,1.3980000000000001
5458,1.41
5459,1.3980000000000001
5460,1.526
5461,1.6
5462,1.5919999999999999
5463,1.5959999999999999
5464,1.4380000000000002
5465,1.3940000000000001
5466,1.396
5467,1.4
5468,1.396
5469,1.39
5470,1.386
5471,1.3019999999999998
5472,1.304
5473,1.304
5474,1.304
5475,1.306
5476,1.31
5477,1.296
5478,1.306
5479,1.304
5480,1.296
5481,1.298
5482,1.298
5483,1.3
5484,1.296
5485,1.308
5486,1.3559999999999999
5487,1.3940000000000001
5488,1.392
5489,1.506
5490,1.496
5491,1.494
5492,1.484
5493,1.49
5494,1.482
5495,1.462
5496,1.4
5497,1.402
5498,1.402
5499,1.406
5500,1.39
5501,2.5380000000000003
5502,1.84
5503,1.39
5504,1.614
5505,1.666
5506,1.3980000000000001
5507,1.4
5508,1.3619999999999999
5509,1.306
5510,1.308
5511,1.306
5512,1.31
5513,1.3119999999999998
5514,1.31
5515,1.3159999999999998
5516,1.3
5517,1.298
5518,1.298
5519,1.3
5520,1.304
5521,1.3019999999999998
5522,1.298
5523,1.304
5524,1.3019999999999998
5525,1.31
5526,1.34
5527,1.5
5528,1.4980000000000002
5529,1.494
5530,1.484
5531,1.47
5532,1.462
5533,1.528
5534,1.546
5535,1.53
5536,1.4780000000000002
5537,1.486
5538,1.484
5539,1.4780000000000002
5540,1.4780000000000002
5541,1.4780000000000002
5542,1.474
5543,1.4280000000000002
5544,1.3719999999999999
5545,1.3880000000000001
5546,1.392
5547,1.3880000000000001
5548,1.382
5549,1.3840000000000001
5550,1.396
5551,1.38
5552,1.38
5553,1.376
5554,1.376
5555,1.374
5556,1.3940000000000001
5557,1.3880000000000001
5558,1.324
5559,1.318
5560,1.3259999999999998
5561,1.32
5562,1.32
5563,1.382
5564,1.416
5565,1.4140000000000001
5566,1.4
5567,1.51
5568,1.492
5569,1.49
5570,1.48
5571,1.476
5572,1.482
5573,1.472
5574,1.47
5575,1.45
5576,1.3980000000000001
5577,1.4
5578,1.402
5579,1.376
5580,1.318
5581,1.32
5582,1.318
5583,1.32
5584,1.31
5585,1.306
5586,1.32
5587,1.32
5588,1.3219999999999998
5589,1.3259999999999998
5590,1.334
5591,1.33
5592,1.314
5593,1.3119999999999998
5594,1.31
5595,1.306
5596,1.306
5597,1.314
5598,1.3259999999999998
5599,1.328
5600,1.422
5601,1.442
5602,1.4380000000000002
5603,1.426
5604,1.42
5605,1.4240000000000002
5606,1.416
5607,1.416
5608,1.506
5609,1.168
5610,0.4
5611,0.396
5612,0.396
5613,0.39799999999999996
5614,0.392
5615,0.37
5616,0.298
5617,0.23199999999999998
5618,0.23399999999999999
5619,0.23399999999999999
5620,0.23600000000000002
5621,0.23600000000000002
5622,0.23600000000000002
5623,0.23399999999999999
5624,0.228
5625,0.22399999999999998
5626,0.22399999999999998
5627,0.226
5628,0.226
5629,0.222
5630,0.226
5631,0.228
5632,0.228
5633,0.228
5634,0.228
5635,0.226
5636,0.226
5637,0.322
5638,0.33799999999999997
5639,0.336
5640,0.336
5641,0.33
5642,0.326
5643,0.322
5644,0.322
5645,0.322
5646,0.32799999999999996
5647,0.324
5648,0.322
5649,0.366
5650,0.39799999999999996
5651,0.39799999999999996
5652,0.348
5653,0.302
5654,0.304
5655,0.302
5656,0.3
5657,0.29600000000000004
5658,0.26
5659,0.22
5660,0.222
5661,0.228
5662,0.228
5663,0.226
5664,0.226
5665,0.22399999999999998
5666,0.322
5667,0.31
5668,0.31
5669,0.312
5670,0.312
5671,0.312
5672,0.306
5673,0.304
5674,0.354
5675,0.41600000000000004
5676,0.41600000000000004
5677,0.414
5678,0.41
5679,0.41
5680,0.408
5681,0.40399999999999997
5682,0.4
5683,0.39799999999999996
5684,0.392
5685,0.386
5686,0.384
5687,0.384
5688,0.386
5689,0.36
5690,0.23
5691,0.28800000000000003
5692,0.304
5693,0.306
5694,0.306
5695,0.302
5696,0.3
5697,0.294
5698,0.294
5699,0.292
5700,0.248
5701,0.22
5702,0.222
5703,0.22399999999999998
5704,0.222
5705,0.222
5706,0.23
5707,0.228
5708,0.228
5709,0.282
5710,0.32799999999999996
5711,0.396
5712,0.386
5713,0.442
5714,0.436
5715,0.43
5716,0.426
5717,0.426
5718,0.426
5719,0.426
5720,0.428
5721,0.43200000000000005
5722,0.43
5723,0.426
5724,0.42200000000000004
5725,0.418
5726,0.41600000000000004
5727,0.37200000000000005
5728,0.324
5729,0.324
5730,0.322
5731,2.2119999999999997
5732,3.138
5733,2.7119999999999997
5734,0.39799999999999996
5735,0.402
5736,0.40399999999999997
5737,0.40399999999999997
5738,0.40399999999999997
5739,0.4
5740,0.396
5741,0.39399999999999996
5742,0.348
5743,0.324
5744,0.322
5745,0.322
5746,0.322
5747,0.324
5748,0.322
5749,0.326
5750,0.326
5751,0.45
5752,0.44
5753,0.434
5754,0.434
5755,0.434
5756,0.43200000000000005
5757,0.43200000000000005
5758,0.43
5759,0.43
5760,0.43
5761,0.42200000000000004
5762,0.42
5763,0.42
5764,0.418
5765,0.38799999999999996
5766,0.4
5767,0.506
5768,0.336
5769,0.336
5770,0.33399999999999996
5771,0.37799999999999995
5772,0.41
5773,0.41
5774,0.414
5775,0.504
5776,0.8859999999999999
5777,0.884
5778,0.872
5779,0.87
5780,0.8740000000000001
5781,0.8059999999999999
5782,0.8059999999999999
5783,0.8059999999999999
5784,0.8420000000000001
5785,1.082
5786,1.14
5787,0.988
5788,0.976
5789,1.024
5790,1.088
5791,1.078
5792,1.0759999999999998
5793,1.0659999999999998
5794,1.064
5795,1.064
5796,1.074
5797,1.072
5798,1.0759999999999998
5799,1.078
5800,1.078
5801,1.07
5802,1.124
5803,1.1420000000000001
5804,1.17
5805,1.0659999999999998
5806,1.054
5807,1.054
5808,1.054
5809,1.056
5810,1.09
5811,1.16
5812,1.786
5813,2.204
5814,2.064
5815,2.298
5816,2.278
5817,2.03
5818,2.766
5819,4.2860000000000005
5820,4.234
5821,4.202
5822,4.196000000000001
5823,4.176
5824,4.162
5825,4.18
5826,4.148
5827,4.1080000000000005
5828,4.162
5829,4.224
5830,4.1819999999999995
5831,4.168
5832,4.158
5833,4.322
5834,4.334
5835,4.656000000000001
5836,4.824
5837,4.128
5838,3.372
5839,3.258
5840,3.57
5841,4.268
5842,3.478
5843,2.414
5844,2.392
5845,2.978
5846,3.0780000000000003
5847,3.1260000000000003
5848,3.47
5849,3.5039999999999996
5850,3.468
5851,3.466
5852,3.242
5853,3.182
5854,3.1860000000000004
5855,3.174
5856,3.196
5857,3.196
5858,3.1519999999999997
5859,3.15
5860,3.112
5861,3.1
5862,3.122
5863,3.1460000000000004
5864,3.14
5865,3.116
5866,3.09
5867,3.194
5868,3.218
5869,3.234
5870,3.222
5871,3.202
5872,3.202
5873,3.2460000000000004
5874,3.264
5875,3.424
5876,3.216
5877,3.2260000000000004
5878,3.24
5879,3.2239999999999998
5880,3.306
5881,3.4219999999999997
5882,3.2539999999999996
5883,2.782
5884,2.5780000000000003
5885,2.432
5886,2.4419999999999997
5887,2.56
5888,2.484
5889,2.488
5890,2.484
5891,2.4819999999999998
5892,2.484
5893,2.628
5894,2.862
5895,2.85
5896,2.802
5897,3.1460000000000004
5898,3.3
5899,3.302
5900,3.312
5901,3.0380000000000003
5902,3.048
5903,3.052
5904,4.806
5905,5.672000000000001
5906,5.742000000000001
5907,5.76
5908,4.758
5909,3.128
5910,3.338
5911,3.35
5912,3.344
5913,3.35
5914,3.326
5915,3.362
5916,3.3139999999999996
5917,3.3139999999999996
5918,3.326
5919,3.338
5920,3.264
5921,3.202
5922,3.362
5923,3.448
5924,3.37
5925,3.3160000000000003
5926,4.24
5927,4.406000000000001
5928,4.37
5929,4.07
5930,4.018
5931,2.6839999999999997
5932,2.6060000000000003
5933,3.6519999999999997
5934,4.332
5935,4.23
5936,4.124
5937,3.98
5938,4.246
5939,3.304
5940,3.128
5941,3.84
5942,4.492
5943,3.7260000000000004
5944,3.1839999999999997
5945,3.27
5946,3.2439999999999998
5947,3.23
5948,3.2539999999999996
5949,3.674
5950,3.3160000000000003
5951,3.572
5952,3.472
5953,3.372
5954,3.682
5955,3.53
5956,3.08
5957,3.068
5958,3.0260000000000002
5959,3.6919999999999997
5960,3.7119999999999997
5961,3.73
5962,3.736
5963,3.688
5964,3.6839999999999997
5965,3.65
5966,3.6460000000000004
5967,3.6519999999999997
5968,3.61
5969,3.592
5970,3.602
5971,3.638
5972,3.662
5973,3.602
5974,3.594
5975,3.614
5976,3.6
5977,3.594
5978,3.5860000000000003
5979,3.592
5980,3.6
5981,3.536
5982,3.528
5983,3.628
5984,3.67
5985,3.654
5986,3.678
5987,3.678
5988,3.658
5989,3.6719999999999997
5990,3.676
5991,3.6919999999999997
5992,3.688
5993,3.7
5994,3.7119999999999997
5995,3.7060000000000004
5996,3.7680000000000002
5997,3.77
5998,3.68
5999,3.66
6000,3.662
6001,3.66
6002,3.6439999999999997
6003,3.662
6004,3.6719999999999997
6005,3.6439999999999997
6006,3.668
6007,3.658
6008,3.602
6009,3.57
6010,3.568
6011,3.562
6012,3.56
6013,3.576
6014,3.57
6015,3.56
6016,3.572
6017,3.5580000000000003
6018,3.554
6019,3.562
6020,3.5839999999999996
6021,3.562
6022,3.676
6023,3.702
6024,3.708
6025,3.6839999999999997
6026,3.698
6027,3.696
6028,3.67
6029,3.682
6030,3.6839999999999997
6031,3.696
6032,3.778
6033,3.784
6034,3.736
6035,3.7
6036,3.64
6037,3.62
6038,3.622
6039,3.64
6040,3.642
6041,3.648
6042,3.638
6043,3.6460000000000004
6044,3.634
6045,3.6260000000000003
6046,3.6460000000000004
6047,3.6319999999999997
6048,3.6319999999999997
6049,3.616
6050,3.61
6051,3.614
6052,3.612
6053,3.6060000000000003
6054,3.628
6055,3.616
6056,3.596
6057,3.326
6058,3.472
6059,3.4019999999999997
6060,3.438
6061,3.24
6062,3.13
6063,3.138
6064,3.1519999999999997
6065,3.136
6066,3.1260000000000003
6067,2.884
6068,2.7680000000000002
6069,2.758
6070,2.528
6071,2.52
6072,2.528
6073,2.5340000000000003
6074,2.5380000000000003
6075,2.4659999999999997
6076,2.468
6077,2.524
6078,2.5839999999999996
6079,2.576
6080,2.524
6081,2.476
6082,2.4859999999999998
6083,2.484
6084,2.4859999999999998
6085,2.474
6086,2.484
6087,2.4859999999999998
6088,2.492
6089,2.488
6090,2.504
6091,2.512
6092,2.522
6093,2.5180000000000002
6094,2.502
6095,2.488
6096,2.4859999999999998
6097,2.484
6098,2.494
6099,2.58
6100,2.592
6101,2.544
6102,2.5340000000000003
6103,2.536
6104,2.536
6105,2.528
6106,2.524
6107,2.608
6108,2.59
6109,2.596
6110,2.5980000000000003
6111,2.5980000000000003
6112,2.592
6113,2.5580000000000003
6114,2.498
6115,2.496
6116,2.492
6117,2.488
6118,2.432
6119,2.412
6120,2.3680000000000003
6121,2.31
6122,2.2840000000000003
6123,2.2680000000000002
6124,2.2880000000000003
6125,2.2880000000000003
6126,2.2880000000000003
6127,1.8980000000000001
6128,2.2159999999999997
6129,2.1719999999999997
6130,2.326
6131,2.282
6132,2.168
6133,2.17
6134,2.178
6135,2.198
6136,2.2119999999999997
6137,2.224
6138,2.3280000000000003
6139,2.318
6140,2.314
6141,2.298
6142,2.27
6143,2.27
6144,2.31
6145,2.342
6146,2.25
6147,2.456
6148,2.57
6149,2.64
6150,2.7539999999999996
6151,2.324
6152,2.206
6153,1.946
6154,1.8880000000000001
6155,1.814
6156,1.474
6157,1.4780000000000002
6158,1.754
6159,1.466
6160,1.4080000000000001
6161,1.402
6162,1.396
6163,1.4
6164,1.396
6165,1.3980000000000001
6166,1.4
6167,1.406
6168,1.416
6169,1.4180000000000001
6170,1.396
6171,1.4140000000000001
6172,1.412
6173,1.4180000000000001
6174,1.422
6175,1.422
6176,1.43
6177,1.5419999999999998
6178,1.528
6179,1.508
6180,1.5019999999999998
6181,1.482
6182,1.548
6183,1.5519999999999998
6184,1.554
6185,1.556
6186,1.556
6187,1.564
6188,1.564
6189,1.56
6190,1.5319999999999998
6191,1.446
6192,1.386
6193,1.3840000000000001
6194,1.392
6195,1.3980000000000001
6196,1.4
6197,1.944
6198,2.176
6199,2.362
6200,1.9280000000000002
6201,1.868
6202,2.046
6203,1.896
6204,2.048
6205,1.662
6206,1.5519999999999998
6207,1.48
6208,1.3659999999999999
6209,1.36
6210,1.328
6211,1.308
6212,1.306
6213,1.314
6214,1.314
6215,1.304
6216,1.48
6217,1.4880000000000002
6218,1.484
6219,1.484
6220,1.546
6221,1.55
6222,1.556
6223,1.548
6224,1.54
6225,1.546
6226,1.544
6227,1.54
6228,1.538
6229,1.4880000000000002
6230,1.3780000000000001
6231,1.386
6232,1.3880000000000001
6233,1.3880000000000001
6234,1.386
6235,1.386
6236,1.382
6237,1.382
6238,1.382
6239,1.38
6240,1.306
6241,1.298
6242,1.3019999999999998
6243,1.3019999999999998
6244,1.298
6245,1.294
6246,1.296
6247,1.3
6248,1.296
6249,1.304
6250,1.304
6251,1.3119999999999998
6252,1.31
6253,1.3119999999999998
6254,1.314
6255,1.3880000000000001
6256,1.416
6257,1.41
6258,1.412
6259,1.4880000000000002
6260,1.482
6261,1.484
6262,1.4780000000000002
6263,1.48
6264,1.4580000000000002
6265,1.442
6266,1.446
6267,1.44
6268,1.37
6269,1.2819999999999998
6270,1.2819999999999998
6271,1.276
6272,1.274
6273,1.27
6274,1.278
6275,1.276
6276,1.288
6277,1.308
6278,1.31
6279,1.308
6280,1.304
6281,1.3019999999999998
6282,1.298
6283,1.296
6284,1.3
6285,1.298
6286,1.3019999999999998
6287,1.304
6288,1.306
6289,1.3019999999999998
6290,1.3119999999999998
6291,1.3119999999999998
6292,1.3019999999999998
6293,1.304
6294,1.3519999999999999
6295,1.412
6296,1.4080000000000001
6297,1.4080000000000001
6298,1.4480000000000002
6299,1.47
6300,1.472
6301,1.474
6302,1.462
6303,1.466
6304,1.454
6305,1.45
6306,1.462
6307,1.412
6308,1.298
6309,1.3
6310,1.304
6311,1.296
6312,1.288
6313,1.294
6314,1.2919999999999998
6315,1.296
6316,1.3
6317,1.3
6318,1.298
6319,1.296
6320,1.29
6321,1.286
6322,1.2919999999999998
6323,1.296
6324,1.2919999999999998
6325,1.298
6326,1.3
6327,1.3019999999999998
6328,1.3
6329,1.304
6330,1.288
6331,1.054
6332,0.20600000000000002
6333,0.22399999999999998
6334,0.318
6335,0.316
6336,0.312
6337,0.31
6338,0.354
6339,0.384
6340,0.384
6341,0.382
6342,0.38
6343,0.37799999999999995
6344,0.37799999999999995
6345,0.374
6346,0.37200000000000005
6347,0.22399999999999998
6348,0.20800000000000002
6349,0.20800000000000002
6350,0.20800000000000002
6351,0.20800000000000002
6352,0.20800000000000002
6353,0.20800000000000002
6354,0.20800000000000002
6355,0.20600000000000002
6356,0.294
6357,0.292
6358,0.29
6359,0.28800000000000003
6360,0.28800000000000003
6361,0.292
6362,0.292
6363,0.292
6364,0.29
6365,0.292
6366,0.29
6367,0.28800000000000003
6368,0.28800000000000003
6369,0.284
6370,0.28600000000000003
6371,0.28800000000000003
6372,0.28800000000000003
6373,0.358
6374,0.396
6375,0.39
6376,0.38799999999999996
6377,0.386
6378,0.382
6379,0.43
6380,0.382
6381,0.382
6382,0.384
6383,0.37799999999999995
6384,0.37799999999999995
6385,0.374
6386,0.324
6387,0.24
6388,0.20600000000000002
6389,0.20600000000000002
6390,0.20600000000000002
6391,0.20800000000000002
6392,0.20800000000000002
6393,0.21
6394,0.20800000000000002
6395,0.20800000000000002
6396,0.20800000000000002
6397,0.20800000000000002
6398,0.20800000000000002
6399,0.20800000000000002
6400,0.20800000000000002
6401,0.21
6402,0.21
6403,0.214
6404,0.22
6405,0.21600000000000003
6406,0.20800000000000002
6407,0.20800000000000002
6408,0.20800000000000002
6409,0.20600000000000002
6410,0.204
6411,0.20600000000000002
6412,0.20600000000000002
6413,0.31
6414,0.318
6415,0.314
6416,0.31
6417,0.308
6418,0.312
6419,0.314
6420,0.364
6421,0.38799999999999996
6422,0.41200000000000003
6423,0.41
6424,0.39
6425,0.37799999999999995
6426,0.292
6427,0.278
6428,0.264
6429,0.20600000000000002
6430,0.20600000000000002
6431,0.20600000000000002
6432,0.20800000000000002
6433,0.21
6434,0.214
6435,0.212
6436,0.21
6437,0.212
6438,0.212
6439,0.212
6440,0.212
6441,0.20800000000000002
6442,0.20600000000000002
6443,0.204
6444,0.204
6445,0.204
6446,0.20199999999999999
6447,0.20199999999999999
6448,0.204
6449,0.21
6450,0.21
6451,0.21
6452,0.254
6453,0.322
6454,0.318
6455,0.314
6456,0.312
6457,0.308
6458,0.306
6459,0.304
6460,0.302
6461,0.3
6462,0.3
6463,0.39399999999999996
6464,0.382
6465,0.342
6466,0.28600000000000003
6467,0.28600000000000003
6468,0.284
6469,0.282
6470,0.282
6471,0.228
6472,0.204
6473,0.20199999999999999
6474,0.20199999999999999
6475,0.2
6476,0.20199999999999999
6477,0.2
6478,0.20600000000000002
6479,0.21
6480,0.21
6481,0.20800000000000002
6482,0.20600000000000002
6483,0.204
6484,0.198
6485,0.2
6486,0.2
6487,0.2
6488,0.2
6489,0.2
6490,0.2
6491,0.198
6492,0.298
6493,0.314
6494,0.314
6495,0.314
6496,0.306
6497,0.382
6498,0.392
6499,0.39
6500,0.38799999999999996
6501,0.386
6502,0.39
6503,0.38799999999999996
6504,0.386
6505,0.344
6506,0.368
6507,0.366
6508,0.366
6509,0.364
6510,0.36200000000000004
6511,0.36
6512,0.35600000000000004
6513,0.354
6514,0.292
6515,0.28600000000000003
6516,0.284
6517,0.284
6518,0.284
6519,0.28600000000000003
6520,0.276
6521,0.212
6522,0.21
6523,0.21
6524,0.21
6525,0.20800000000000002
6526,0.20800000000000002
6527,0.20800000000000002
6528,0.20800000000000002
6529,0.20800000000000002
6530,0.20800000000000002
6531,0.266
6532,0.322
6533,0.318
6534,0.318
6535,0.316
6536,0.314
6537,0.312
6538,0.308
6539,0.304
6540,0.302
6541,0.3
6542,0.302
6543,0.306
6544,0.28600000000000003
6545,0.21
6546,0.21
6547,0.20800000000000002
6548,0.244
6549,0.28600000000000003
6550,0.28800000000000003
6551,0.28800000000000003
6552,0.28800000000000003
6553,0.28800000000000003
6554,0.28800000000000003
6555,0.28600000000000003
6556,0.284
6557,0.226
6558,0.21
6559,0.20800000000000002
6560,0.20800000000000002
6561,0.20199999999999999
6562,0.20199999999999999
6563,0.204
6564,0.21
6565,0.21
6566,0.20800000000000002
6567,0.20199999999999999
6568,0.204
6569,0.21
6570,0.44799999999999995
6571,0.64
6572,0.6759999999999999
6573,0.774
6574,1.266
6575,1.4240000000000002
6576,1.4040000000000001
6577,1.4
6578,1.3840000000000001
6579,1.37
6580,1.3519999999999999
6581,1.358
6582,1.238
6583,1.124
6584,1.1079999999999999
6585,1.074
6586,0.9279999999999999
6587,0.91
6588,0.902
6589,0.802
6590,0.846
6591,1.05
6592,1.09
6593,1.216
6594,1.348
6595,0.75
6596,0.6559999999999999
6597,0.66
6598,0.6679999999999999
6599,0.61
6600,0.596
6601,0.59
6602,0.59
6603,0.5820000000000001
6604,0.5760000000000001
6605,0.58
6606,0.584
6607,0.586
6608,0.584
6609,0.578
6610,0.698
6611,3.258
6612,5.276
6613,2.7880000000000003
6614,1.182
6615,1.19
6616,1.564
6617,2.52
6618,1.18
6619,1.004
6620,1.208
6621,1.284
6622,1.216
6623,1.578
6624,1.534
6625,1.534
6626,1.528
6627,1.514
6628,1.6219999999999999
6629,1.74
6630,1.6480000000000001
6631,1.77
6632,1.774
6633,1.854
6634,1.8459999999999999
6635,1.274
6636,1.166
6637,1.044
6638,1.01
6639,1.002
6640,1.0659999999999998
6641,1.238
6642,1.238
6643,1.232
6644,1.204
6645,0.9179999999999999
6646,0.9159999999999999
6647,0.9159999999999999
6648,0.93
6649,1.01
6650,1.0959999999999999
6651,1.354
6652,1.338
6653,1.18
6654,1.03
6655,0.99
6656,0.99
6657,1.002
6658,1.01
6659,1.008
6660,1.0
6661,1.004
6662,1.002
6663,0.882
6664,1.0979999999999999
6665,1.1440000000000001
6666,0.98
6667,1.07
6668,1.014
6669,1.02
6670,1.93
6671,2.396
6672,2.436
6673,2.448
6674,2.42
6675,2.44
6676,2.44
6677,2.888
6678,3.344
6679,3.318
6680,3.292
6681,3.266
6682,2.908
6683,1.7919999999999998
6684,1.79
6685,1.81
6686,1.824
6687,1.83
6688,1.9240000000000002
6689,1.62
6690,1.97
6691,1.594
6692,1.6019999999999999
6693,1.656
6694,1.4680000000000002
6695,1.4
6696,3.3139999999999996
6697,3.734
6698,3.72
6699,3.738
6700,3.7060000000000004
6701,3.718
6702,3.73
6703,3.764
6704,3.7460000000000004
6705,3.742
6706,3.728
6707,3.77
6708,3.81
6709,2.508
6710,3.8960000000000004
6711,4.954
6712,3.642
6713,3.6860000000000004
6714,3.7439999999999998
6715,3.798
6716,3.7539999999999996
6717,3.7
6718,3.708
6719,3.694
6720,3.656
6721,3.67
6722,3.662
6723,3.688
6724,3.7039999999999997
6725,3.19
6726,1.574
6727,1.8780000000000001
6728,1.6480000000000001
6729,1.624
6730,1.624
6731,1.406
6732,1.36
6733,1.3519999999999999
6734,1.426
6735,1.452
6736,1.462
6737,1.456
6738,1.4480000000000002
6739,1.446
6740,1.446
6741,1.4480000000000002
6742,1.456
6743,1.452
6744,1.456
6745,1.4580000000000002
6746,1.4240000000000002
6747,1.43
6748,1.416
6749,1.3519999999999999
6750,1.31
6751,1.364
6752,1.3659999999999999
6753,1.376
6754,1.364
6755,1.36
6756,1.376
6757,1.3780000000000001
6758,1.386
6759,1.3259999999999998
6760,1.3719999999999999
6761,3.032
6762,3.596
6763,3.642
6764,3.614
6765,3.5980000000000003
6766,3.592
6767,3.596
6768,3.57
6769,3.556
6770,3.5380000000000003
6771,3.488
6772,3.532
6773,3.57
6774,3.614
6775,3.728
6776,1.954
6777,1.492
6778,1.4880000000000002
6779,1.49
6780,1.4980000000000002
6781,1.482
6782,1.474
6783,1.472
6784,1.4780000000000002
6785,1.484
6786,1.48
6787,1.476
6788,1.47
6789,1.474
6790,1.41
6791,1.38
6792,1.396
6793,1.396
6794,1.3940000000000001
6795,1.392
6796,1.36
6797,1.3219999999999998
6798,1.3219999999999998
6799,1.3119999999999998
6800,1.314
6801,1.3119999999999998
6802,1.314
6803,1.318
6804,1.3219999999999998
6805,0.95
6806,0.244
6807,0.242
6808,0.242
6809,0.242
6810,0.24
6811,0.24
6812,0.24
6813,0.242
6814,0.24
6815,0.31
6816,0.446
6817,0.424
6818,0.42200000000000004
6819,0.418
6820,0.414
6821,0.414
6822,0.41600000000000004
6823,0.39399999999999996
6824,0.33799999999999997
6825,0.336
6826,0.33399999999999996
6827,0.588
6828,1.6780000000000002
6829,0.9740000000000001
6830,0.562
6831,0.25
6832,0.24
6833,0.242
6834,0.244
6835,0.244
6836,0.242
6837,0.244
6851,0.244
6852,0.242
6853,0.33399999999999996
